I,Q
0.7612023884958623,2.0185149430917164
3.1329576418824043,1.2784155920307017
-2.979593375513811,2.8135584321366984
-3.2590116661560327,-2.2980410868757475
1.4052936977483603,1.2310460262432765
2.9943350095626844,-2.973701774543991
1.028388215972212,3.1010722816400276
-2.8929843117330676,-2.337650390110309
-2.2504545290885973,-2.929369904861179
-1.2332652551864407,1.2163939470861211
3.2005586382115396,-0.8587422676996799
0.5030020550179266,3.3286778276249516
-3.766487824964066,-0.24843027141135146
2.9912795700540444,-0.9007593209334848
1.4856182171736148,0.4656129696030421
1.6152920282360284,-2.6965736933839524
2.9235533210330824,-2.9145743607062164
-2.7136495175671254,-1.8228089177252014
-3.0688532190638327,-0.30690078029027434
-2.4548438803714325,-2.07608270835837
-0.8149846963548406,-2.701766624081307
1.017475433459818,0.472905036891312
2.66581654917265,2.5678630925132864
0.6615922389728383,2.476424659852925
-3.4407203428519684,0.5609662003967457
0.9632973270621721,2.575478045664986
2.349647190972841,2.588132385030912
-1.2112956849672294,2.8437551092700737
1.0595234188677674,2.8134286704991442
1.250726088790549,-0.9993739010857351
1.3007057260393893,-2.4860393546973873
-0.5325867598136292,-0.7211761070258186
-1.2460762187321168,-2.7257165685246685
-3.735993563940976,-2.6791074855619748
2.9547685526380025,-2.3457666707546925
1.0497403842833914,0.41576636203803174
-2.6082458003110545,1.11229847037407
2.9323380443902316,3.1552266985273327
2.5346571418339225,-1.154205065135041
2.8094343081155833,-3.038190302093801
3.4076769922667154,-0.3757058812204985
-0.43137424512230005,-0.11070222347671359
2.8801601538152024,-0.8135458201767041
3.2840779211050437,-2.996628926115662
-0.11399065645096225,2.0840830896945253
-1.2719563529874507,-3.124053372086543
2.566644076929841,2.316148211889598
1.1131423704100758,-1.5138718829487532
-1.5805861160124546,-3.253537368291486
-0.5474275000012425,-2.511866300120946
3.046372277132794,2.2403740491775355
-0.778259260064945,1.3788752457597202
3.017074125490682,2.5157551557193587
-0.8054360811774246,2.4018558212034344
1.5765346832561535,-3.5200951076394764
-1.190508156006282,0.6686540696001856
-1.3872050867602466,-0.5081297736841023
-0.9754761327735723,1.108086467151736
-1.3991968673296706,2.340200927386655
2.6753658432916834,2.7970221448932113
-2.903644385929246,-0.9878510081940435
3.310625416646726,-0.04779910821278313
0.2883000965766655,-2.329696886342161
-1.9138096267923252,-0.9552817220211673
-1.4535642766958699,2.17086856289486
1.1989045546291122,-1.4729378819412102
-1.0228441503633685,-0.7536781130175321
-0.21091145113043552,-0.9858436409331516
2.325744558128154,-2.7428193417356925
-3.1130609352323733,0.9067891676629104
-0.8151359065822681,-2.7633192539003417
3.5886256034999047,-1.0378060271783025
0.6190958335388081,-0.8562058881451661
-2.7275980910820383,-2.8589741091093543
2.8645959601657713,-0.9602756465897521
-0.89425514676884,-0.6397511570489692
-3.4566203046950337,2.817852735402849
1.2656535318641848,-2.5941734579377993
-0.0241558340796931,-0.6933441482765603
-2.2945278055929577,0.8600165979590653
0.7285587399495153,0.7376537025598339
-1.155361552219089,-0.4949441689436482
-3.2882229872919635,-1.0783693454947147
0.8774860816958432,-1.56087436253476
2.7964496780314105,2.7710351641491044
-2.672665690995828,-1.0071236050440033
-1.0724455385537,0.6155700478429794
-2.820518225697483,-2.761129633575645
0.8027051342290827,-1.7794992376518648
2.8414805108260284,-1.0578623848400959
2.791193183845517,0.38631856576970913
-3.319259209030716,-0.697866565766374
-2.5265586576013237,-3.173013192925513
-2.03243958869352,-2.822864723697917
2.8678240434924094,-0.9035283217554806
-1.6395590768210129,1.3832894374932696
2.772315429548794,3.0599505753493053
0.9927668685688533,-1.0825006264925303
2.8320274398751364,0.5616754876480128
-1.2736243614889489,-1.1584505715130917
1.4323742613261627,-3.012511566826019
-2.9668045081312644,-2.065841983218665
1.1235863664302013,2.7369119851650723
0.7287262281718472,2.4789170647595173
-2.9863276799214744,1.186323216661028
0.5131404152672373,-1.4935375080586017
0.7723726297717184,2.5383189941974926
2.634544687214808,1.0776974262913077
-1.3400213321516712,-0.9170348870767489
-0.1625236867699012,-0.7951087911332688
2.661905489764453,1.00637168097339
-2.599157633505321,1.5941350237265794
-1.0447405194840431,-0.9457130264898106
-3.2599630309438776,0.7223082765329288
-1.0213750982072014,3.503451018905502
-1.3395090690452593,1.458518064289842
0.8279601471384216,1.222772710031722
-3.0075007354950447,-2.7009466316198814
-2.5848411165481897,-3.555012514373285
2.887698738110259,2.2365114848865897
-2.7332234435807417,-0.8164300825550035
0.1968419537049645,2.340749883912773
2.76108573728577,-2.6819575787501697
2.6091991283727967,-2.8386432396824195
-2.3994094609269316,2.7994565053192595
-1.2534686594480777,0.28601943901767685
-1.17221642600512,-3.559303672930372
0.5423389093084766,0.8206052305291949
0.8733329460255964,-0.7379541376673207
2.864708557173286,-1.0053588325932536
1.6388800077851144,-2.701338611258124
2.6268800677681856,-3.161626262373662
1.129750595490642,-0.25496357329497166
-0.8404516977693364,-0.4812232326392332
-3.6096757274962616,3.5555958608749227
-0.9186447360424961,1.0768739616739869
0.9818329030786987,0.6541511175709924
-0.019800498468554268,-2.343842600339944
-2.3598900118443087,-3.157966649012544
3.1015535063394206,-2.7015422724661047
3.5234594668427466,-3.6414391051888564
0.06622967345387308,0.7346719053277335
-2.0539249407408144,-2.371912262772904
3.1003036137677253,-1.2959245976665164
1.032178101599479,2.9408862642472915
0.5642883883250354,-3.190888596599824
-1.834470262670735,-0.7198079255550028
2.663989505735926,-0.28512966864441686
2.7232132943677994,0.6295885957647576
-2.8882919898402992,1.2089328656606475
1.0273545669538093,0.7019242146912198
