I,Q
0.992972737317839,-2.6549038837965537
-1.0221280952737215,0.9283400543769464
3.339929158958257,-1.1989778277938379
1.2981717514976978,0.9915759273725113
-1.0464189489042304,0.753411669836504
1.0391818972613198,-3.3050114489063844
-2.973088895244987,-2.277638738555028
1.1173458804104068,-3.193257570583369
-1.003699035911245,1.2861614784751827
-3.0951154166663932,-2.9876120626748333
-2.399194952730448,-0.4617041807292952
-1.5054293249875408,-3.0026521781354143
1.367351957138623,-3.0292110325188637
0.6814404121601674,-1.0962846129723183
-2.453618484419283,-3.0529957010733977
0.8190651728074493,2.422777494428512
-3.081794489199483,-0.7072331403627599
1.254343378251188,2.339591744293689
2.3360995129141013,2.8226712580460505
-2.623856705701344,-0.8455420470412525
-1.3873733086768048,0.9638775437369556
-0.7411088089100465,-1.3531937452354053
0.2102114466995646,-0.9053430866822265
-0.49322475153346984,-3.302516342517657
0.25708969958313066,1.2285987329401924
-2.497728845027421,-0.9907653367665871
-3.108441527083504,0.9340901490118827
-2.7681906162082046,2.731334026832339
-2.7781260416185,1.036913422529278
1.1597548866886835,1.2837006710792296
0.5397535964169009,1.233538786961415
-3.1305683750415785,2.643939173362123
-3.2229902832872193,1.3059155141872638
-1.1037178938181853,1.0397356331906302
-1.4625555500565286,3.019373504523698
1.1225989518670265,-3.178710844862511
-2.8682258153737927,-1.011781951650059
-2.9420596751443706,1.5696710106375784
0.7912362098598575,-3.39519897078416
0.8035159497085218,0.6831186624533727
0.39179875773914463,0.7061355887271021
1.0853189163292107,2.9549923985476716
0.9349443576029721,-1.094884813527962
0.8127106829223464,2.9536234693032832
-1.3436534762398682,-0.8716964636285391
-2.446973563096778,-0.7574494168272312
0.6025293469119382,-0.9107020110371029
-2.7687142233029065,-2.648605894979905
0.7986847923562503,2.3634503535351037
0.8416474180623,-0.5647810359370242
-3.144868936558426,0.7204828092183766
-2.4611342024842258,-2.411330573592535
-1.2287151973062016,-3.6788987008414016
0.9849486915534106,-0.670203730081854
2.5573754684398997,0.04628658018789013
3.1937109241517647,-2.701366168373253
-1.4963573411244675,-1.6364341938884162
-1.141886538925509,1.9200608476271197
-3.1559279012690276,0.19583269005479687
-2.493085473411924,3.1114314071569678
3.063735213422024,1.6086593137142722
1.068018321937889,3.3771341481786674
1.005436154809311,-1.8218485481580002
2.4246196365649326,-2.6602779698763226
-3.1134017512519985,2.2327455566810475
-1.744976903297142,-0.765515316196241
-2.7467521650188003,2.396257257208179
0.4748313445348782,-2.417240351270115
-0.9700073148045381,-1.4814539400489084
-1.2990722199534912,-2.323283135499758
1.1458571495764307,0.3025361090034688
0.2119853417043826,3.3432102715467344
1.2066396075424277,0.7897269859676193
-1.9180060907868193,-0.6942227577090502
-2.6770087395893403,-1.146006108467527
-2.3470841191870537,-0.48680444767551634
2.678054153953524,-1.593888923638289
-2.7682282896889765,-0.6450230205649408
-0.9366984070837616,-1.4521537754680056
