I,Q
2.5764898809509567,-3.2606304850483148
3.5976072384041293,-1.521705364967275
2.329449791450704,1.0298158707605165
0.9328533324735923,0.667817010083105
3.1385578443973543,0.7783522811631177
-1.1510949342511434,1.0944539872781693
0.9600017644556105,2.2793387879750435
2.819273238619798,2.543358887821191
1.4793045868337893,-2.368553426714163
-1.8454064436599777,-1.7326027049033421
-3.0962089423086585,3.4869706533688523
0.9563289270976887,-3.4938890465459007
-0.441407367889653,-0.3370187482866182
2.9580536800531214,1.8467032890604678
-1.42906441697152,-0.1880582803630763
3.5150423005317246,-0.475522233667116
1.634112049487505,-1.6049156709790549
-1.7208532969053254,0.3793321472220103
-0.03080245522493119,3.1133263908064546
-0.3149619196283814,2.389508108962873
1.909306102868959,-0.8264718527842667
2.225965954643321,-2.9647482122848223
2.467653676436099,1.0456204861637586
0.8215279564821714,-2.2220823563839813
0.71453586641752,0.762417559421806
3.355775287517777,-2.9848479826913743
0.9112941112179462,-3.215242489061297
1.0112450145885667,0.6879479509285025
-2.6200818376385535,1.390395577795083
-1.2898973435969512,-1.1525550763460073
-2.601803922439309,3.0181352989467087
2.6968623624820443,0.5218384933204572
3.394663344781622,-2.784138455945905
-2.7984597303143723,-0.5664661802483771
-0.4338704447420246,0.7266064702074908
-3.271414573455082,2.5464933017538836
-1.4682096165095282,2.3954990264809672
1.7638180163658317,1.4777357757988763
2.7088380121756477,0.7270541605757943
1.3435089639324707,-0.5354215596947781
-1.1038496210849342,-1.3556355428157267
2.180453721465102,1.3198477952229666
0.018840515179489495,-1.336428914900158
-0.04249087411850446,-1.0149110541546764
0.12739475536965691,2.5842392551637383
3.599297877638005,2.2511475255588627
2.8461592319510025,-2.6524645564751714
1.6195615797409821,-0.9754234994634602
1.1755102058018598,3.108514505552109
-0.3985894786532324,2.952636492344198
0.19398123841283188,-0.5647458361361802
0.023979439758749194,2.516268034123987
1.025882759377712,-2.3065489074916465
-0.1824336832854777,-3.2900975197181586
-3.035498165210772,-2.0770490455786192
-2.0458454567108317,0.38388082313892036
