I,Q
1.0305186130613713,1.2160216459669841
2.3005760588401447,-1.1816318405469153
2.4136127134424794,-3.2920156663704305
-2.6785203964891298,-2.05791110552866
-0.5555469661629497,-3.322573973797462
2.598354742142793,-1.0732544952938374
1.1350590989344906,-3.047919583904413
-3.0299942838661402,1.6271183200922514
-2.698840399692148,-1.2442739583157865
1.9966315996512085,2.4268027061397457
-1.2424235915496809,3.3504952398685552
-2.527566918919397,-1.3016037402337015
-1.3694480101493631,3.096451708398431
0.8821190112786107,0.5480983662345013
-2.4100336884755067,-2.3379253976354577
3.111624029922289,-2.7862309426413114
-3.220194213101229,-0.7556477023535181
2.5692394485541485,0.4528915677370845
-1.1386429844812278,0.8953132825819089
0.8656855792785377,2.644662082452759
3.330542636370941,1.2690353360325455
-2.124745177828059,-0.12208274545508022
1.0339935366271102,0.8931538229815963
0.9174527492580679,-0.5184154106345213
3.4182592948887582,-1.1238525678410216
-2.571897984715622,-0.266039683326915
-2.7439630760468035,0.699388844450974
-0.7156836486403929,-2.8098763022029694
3.074017722283093,-3.2135562935331765
-1.6643978809700692,2.4315426035837864
3.2587057507294803,0.9630536457560344
1.2268085944727347,-2.391073141137507
0.8393737918914499,0.9907831081666306
-0.5117970106273884,-0.7100783237190212
0.6024412450793837,2.2385558323734593
1.0841765138028785,2.4273574019383037
2.5209893859331567,0.4044698994679083
3.49842707720836,-1.2470653192458783
2.081654581878136,2.6703989723248944
-0.9835324563296236,-0.8442678562431358
2.6520170611693836,0.4985470555911366
-3.097432111158517,-2.4489794852808644
-0.9998540154219423,-2.849143252653489
1.2825517538075475,-1.0183202938150102
2.701481739300837,0.7280552513985308
1.565051082771385,0.9892331443181149
0.6436947060095417,2.310135384696875
-1.5372701593361477,1.3987986742682972
1.0147341590683372,0.6787969224234794
-2.767281346689079,1.2330558631630415
-0.8989498778901701,-1.3140756094906256
3.1150409771845133,1.237911000593724
1.0858299177798465,-2.5876802760910422
3.3925757619014263,0.9141073248318
-0.6695079616249604,1.2656235379153815
0.06427562874042693,-1.0608398843479336
2.789741915377666,2.915654467779764
-2.6291748213481654,-1.1259672834593377
-0.9572534761931492,-0.8565108079291472
-3.2592078411631777,2.5242646517380636
-3.168356429817483,2.4935183514885284
3.503721634963224,1.8844007082666216
1.0397024739570917,0.8939396105330395
-1.4927777471526544,2.5120749187437412
-3.2565186390327474,-0.7545587415357532
3.161777897915123,2.1251863841557577
-0.8105184020163811,-0.5785495893068399
1.2287529427961474,2.915196787436899
-2.73601830119684,-2.5096193275696392
-0.8508205121772215,-2.773717281731216
1.0371596896505115,3.145174535880415
0.7935733333143947,0.8494380824884721
-3.304688164256348,-1.9603529228394527
0.8290034455752926,2.6260469511384654
0.948671148083993,-2.6102621861549054
3.3440364944710406,0.5186210590892462
